,2020-01-02,2020-01-03,2020-01-06,2020-01-07,2020-01-08,2020-01-09,2020-01-10,2020-01-13,2020-01-14,2020-01-15,2020-01-16,2020-01-17,2020-01-20,2020-01-21,2020-01-22,2020-01-23,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-13,2020-04-14,2020-04-16,2020-04-17,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-27,2020-04-28,2020-04-29,2020-05-04,2020-05-06,2020-05-07,2020-05-08,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-28,2020-09-29,,,,,,,,,,,,,,,,,,,
유나이티드,0.757996861,0.784344146,0.924620347,2.993851547,2.934919456,4.005731386,3.913032862,3.954076115,4.329852753,4.186073277,4.045489858,3.538242235,3.254962191,3.055090627,2.937079681,2.78235744,1.532978321,1.341323483,1.097399768,1.799896756,2.267440413,1.94555002,10.56034402,22.01763435,6.943447113,2.366092064,5.597226309,2.000432674,3.470188649,2.89680594,3.097206984,4.696284025,3.495694911,3.867232663,3.364161386,3.968333957,7.093037881,8.159313132,6.944823362,5.556705217,24.14056434,5.797411326,41.35514131,26.29888248,13.99904824,14.41569324,13.8283245,15.30796489,15.03309457,17.84183979,18.73734485,19.03011453,16.08297801,16.60512927,29.04831894,84.02031884,29.1537345,93.03479999,57.84709262,38.45672667,122.9498282,121.9619415,123.4245808,136.8577486,131.7946018,125.2473063,108.3144734,90.68023554,87.32594659,84.80172711,85.17602704,46.92979247,34.63123911,32.17993697,19.04951009,10.50605594,6.362792401,3.456985508,1.763476646,0.903280836,2.511738801,1.482492066,0.75523021,3.771323051,1.977736584,1.80999922,0.276964191,4.766148815,1.656569729,0.928101755,4.861189484,4.94888627,4.855831992,6.527111562,7.012440262,6.990776549,9.012598004,12.57096568,10.85792919,10.52684418,10.12526717,8.722428205,7.955182049,7.561372612,7.611668721,4.245432182,3.165330674,6.970794407,6.207676276,5.92893424,4.817463661,5.044486833,4.237959259,4.825939956,4.327953652,4.164239754,5.019133405,6.056130438,5.327068512,4.79807456,4.705710713,4.880372652,3.362501277,2.962513268,5.919262138,5.371772405,9.644777724,26.63102723,18.58740082,39.94461147,32.87138029,17.7552918,23.52939187,16.13497445,13.85522206,19.5724817,16.12331132,15.16834739,14.44412055,14.81487629,12.78250894,11.679389,29.11673869,16.79188929,8.997277877,11.2025229,8.843238057,5.108554532,13.36809447,12.87585018,13.02449471,11.40545279,11.05500191,9.967259298,7.316377913,11.67452919,12.44613223,13.11684187,82.03567544,780.4513451,360.9498432,744.5997357,158.5046648,69.71961069,33.77537056,49.61907705,24.99288721,277.3777096,116.0221457,93.16032029,353.5180281,133.6506956,177.8161553,281.576055,315.0805321,212.5992957,146.7867244,194.5207612,141.1610988,156.2485236,151.1321264,165.05092,155.5470989,109.4324555,81.33048331,83.94558136,62.98999234,,,,,,,,,,,,,,,,,,,
한국화장품,34.08520975,34.60848098,32.30190417,32.49436763,30.76424038,18.8329073,25.88624148,20.64337912,52.82946822,65.22747847,61.97539412,58.25863827,55.1337072,45.7818142,43.89934858,42.18853789,44.16254098,48.95179609,46.26814954,46.32794864,46.37662804,45.73270563,18.67208783,12.3430313,13.20637272,11.26440996,11.82070803,15.28499207,16.32592181,14.60942919,13.16460311,10.15313256,7.677209973,7.379906215,6.909689785,5.488327998,11.17903459,21.6171666,10.56451531,12.56785199,13.89465979,11.5952891,9.875700696,12.53441981,10.94417102,11.26497529,9.509534779,8.714054156,13.10634787,11.85149523,24.41549758,22.68781701,28.60287826,27.45760059,30.38966985,32.88616117,34.42162755,38.72240092,42.33047402,42.93221273,39.41346698,33.73648192,33.44109465,32.40424111,32.81142297,21.39624797,17.01349938,12.03320046,17.25827949,15.62800679,19.69549478,21.6695275,18.84901027,17.30555572,15.55392629,15.52738187,18.34387675,16.12860947,15.14354861,16.93571337,16.48321463,15.62291405,9.677458113,8.128376125,6.268838533,5.235997597,3.982254862,4.768255211,3.541928567,5.847312151,5.730359601,4.040531868,5.19197283,4.200474717,3.730817967,7.431502714,8.762264019,8.06061338,9.389934306,9.26067938,9.018163684,6.615351049,7.14999431,6.639007296,8.741840557,7.864569508,7.501649542,7.029718848,4.175136124,3.518723344,2.589350775,3.839345822,10.59799623,34.35639528,3.808330306,5.650670715,4.536500631,8.504659337,13.16917967,6.310589315,5.671781502,3.296230693,19.90341172,88.55904703,102.9355063,105.6392323,105.8292561,103.3003093,30.0728285,15.78233083,13.06911609,19.17753086,10.71925006,13.81959608,19.51383635,9.36356552,8.144947194,13.96574576,8.289909027,0.825438268,0.348969531,11.21976958,2.217565475,2.422670357,2.157492898,2.486458181,3.149045467,3.402821833,3.26042039,2.623288667,2.486621948,2.544037728,2.448616613,2.408912463,3.136989658,2.760147215,3.897173598,84.52990398,56.97782766,22.62436858,11.21979016,13.62898127,4.281135068,5.920440049,7.714567018,4.299701835,3.485142797,10.08316947,5.139593297,5.090585133,4.685311176,4.680061881,0.816739952,3.666895793,1.371791418,0.740974434,0.736580383,1.093915056,0.864126707,1.691934261,1.544403655,1.578925714,2.436181615,2.908240814,3.675321017,3.4680908,11.93808895,,,,,,,,,,,,,,,,,,,
제일파마홀딩스,2.977676298,3.066991299,3.05370785,2.921307688,2.476735308,4.02564458,4.022316626,4.388607535,4.099941933,3.465265341,3.313331221,2.41452487,2.53573674,2.858429231,2.885619357,2.409703231,2.578801827,2.443800684,2.613484873,2.870430872,2.637400752,4.102504162,4.333294408,3.933979151,7.49469763,5.255699891,6.010203253,6.044405474,5.640141404,4.978516432,4.818141743,4.558495905,4.24280662,4.00822499,1.861515313,2.17466975,5.546981686,5.328220036,5.167534557,4.722756916,8.128056614,8.330056031,7.9951211,8.012513815,7.742774745,7.467626207,6.465134575,6.816621621,8.454400597,7.556593423,39.54341348,39.18989822,38.51201839,37.39608457,42.24392839,51.47210979,49.90244824,54.14767653,51.4508151,46.15709375,42.18464158,39.94492899,44.45459494,43.01766927,43.05650391,26.27322142,28.92550757,93.32015447,82.48113803,96.1588758,96.12569866,78.25146703,161.2580737,166.0595505,164.2798824,160.832958,157.8774769,139.1340195,123.9720897,117.3461893,111.4798772,109.3842728,45.78973993,26.89665893,37.50539506,9.421538535,12.03830145,10.42384349,12.25186143,1.407555462,34.15328147,672.0719829,45.77628127,135.3952153,45.86874166,30.37415059,33.70129975,33.04179499,32.43474687,43.44800921,33.27108043,30.38172103,34.80253881,31.18228491,36.08451332,31.92536948,1.254882354,1.274230596,625.2152676,71.27382085,85.51409041,86.51559714,92.42731686,94.93549074,93.93347044,90.57150939,78.35029034,71.04413443,67.40926769,63.7431872,63.2206952,62.89350077,10.07146163,6.069239395,2.637968286,2.25974632,2.253399971,12.02467068,5.041756552,2.804579365,3.415496758,5.021300122,5.703534936,7.061787235,8.829315322,43.0630984,11.37955698,11.44752721,10.91197442,18.63040255,836.2939888,323.9300261,94.00016421,15.52300418,345.3261339,208.0880396,105.530162,78.3142965,76.55122822,75.9997268,76.59008813,87.90542658,76.61671128,68.75188579,72.745374,3.572957083,1.771668257,11.97451116,13.61775217,12.9629413,10.43815849,11.3679198,26.98937529,12.99082627,14.42247906,13.93959081,18.25409698,17.43701911,14.51849074,15.00886374,14.43561568,13.7334241,14.05377029,9.872334806,12.15555993,9.586356007,9.891980173,11.02795794,10.57550696,8.083565207,6.064044686,5.535713398,5.53984656,4.353250629,7.686894741,7.300409262,6.777999788,,,,,,,,,,,,,,,,,,,
유니온,1.454401017,1.276342441,1.224291236,1.578924311,1.434756344,5.059980772,6.680424235,6.981069619,6.867216134,3.920230149,3.849644177,3.952392546,3.79034226,4.160576599,3.795738879,3.873399251,3.651960031,6.982122081,4.844528502,5.064388333,5.23468018,5.245017478,5.967169166,5.888201093,7.354018292,7.06125247,6.871131518,6.485400583,5.641263301,5.191553123,5.073327503,4.663819854,3.224478518,2.34393821,2.285828643,1.885847609,5.175192688,25.28206106,10.949662,8.397212097,21.42627276,8.794530638,3.194504776,8.485948427,6.398307842,4.663086103,4.082560452,10.17445976,8.868409827,8.20724303,40.71111083,41.27948122,41.01136358,40.65270088,53.05855867,292.0251917,71.80162309,94.75970281,99.97345286,98.48957394,93.78402127,85.80141524,94.71046057,85.16286903,79.44039881,78.04979943,38.04428939,28.66522633,13.26606464,17.58322854,26.52887093,11.95837082,54.51341213,21.89978918,15.96593742,16.97636426,17.85324647,118.6406209,42.8684458,36.26569961,13.52764083,34.45916603,12.34980744,97.80359444,112.4066923,110.811993,113.6587502,117.7079122,117.3986977,118.4128975,113.5844076,98.36568035,100.7596704,93.91243668,95.93971539,91.82483264,96.27163185,99.98429899,98.73039027,62.90087756,68.82689153,61.29007125,54.40236341,58.65574212,42.04871275,36.20737716,30.51417288,21.54054418,15.15377922,10.28145263,5.853816734,5.296070059,9.873802191,16.05152261,31.51684135,12.28942387,10.95968299,8.565155211,9.557197444,13.36396933,9.328369859,16.18370215,25.66743502,15.2232812,13.07070953,9.394934855,9.694907896,8.775627885,7.372354182,7.594268543,6.978913295,7.259644257,6.633916255,6.030992829,12.6309997,11.68074276,11.03443272,11.39219595,12.53450424,10.34443847,80.49664811,496.434194,219.5511751,95.93795366,122.0712975,98.11402004,76.61414615,78.66653275,76.01101036,75.61964266,73.02475766,71.6718969,84.23189047,83.03502512,76.39016367,18.37103712,11.52975439,10.09151871,4.222767887,2.324733667,9.388225322,99.03493611,38.12564024,19.54706942,21.19619672,21.12096437,19.4844715,36.98365255,35.9251851,33.46418143,31.76676057,24.39005007,27.77837546,26.59116811,25.96308555,24.5046807,23.6283146,12.70372064,10.87843794,8.382400187,7.844794447,6.403388765,8.447178162,7.011987245,7.731862093,9.299958418,11.61135022,,,,,,,,,,,,,,,,,,,
인지컨트롤스,1.10771855,1.025762868,1.019024622,0.940282113,0.850245195,2.67844145,3.295198407,8.423631263,4.76690216,4.702574707,1.807235161,1.816258578,1.651180781,1.007066507,1.077649581,1.861787424,2.182146362,7.862399152,2.593866931,1.177136643,3.013722494,10.65539152,24.75894198,1.362441258,3.524869964,3.087625554,1.164524296,3.997592432,3.532953651,3.158584119,3.069445954,2.901939559,3.065013961,2.028389622,1.851000097,1.850886305,3.280081222,10.4693586,5.622011422,5.540694697,39.34251877,15.10254745,16.11791544,16.02066016,16.06629512,0.743331291,1.175211438,22.66185958,17.88525654,14.38196232,25.42745195,32.06182525,28.2416873,27.64070459,45.50682266,50.29342044,47.25040804,52.73133621,56.5799173,69.07306014,65.50252048,61.1925499,59.56221424,54.07807762,50.10373403,48.78544715,27.40137934,21.08863801,5.83936118,3.963685463,16.71640174,12.81679765,11.83592485,17.23297979,18.76194213,17.47892046,17.15331935,15.89935182,16.77625018,15.74779976,13.98008544,7.72752246,6.508848251,7.129439416,3.729262207,0.454453513,0.325219753,1.154440762,3.383980023,1.456804113,1.083001238,0.727465308,0.39582515,1.690081542,1.782913677,3.655002271,7.210598747,3.41172495,11.70691123,8.493795041,9.07528067,6.874241143,7.092831146,7.001672388,6.535568477,5.609774782,5.179711628,8.898650344,8.253646061,7.562711994,7.264416461,6.932420651,13.37865138,12.61490992,12.17832212,9.872341574,9.199087877,9.310284201,12.1332021,10.90451687,23.5390533,26.31808045,28.95588885,29.10722344,29.23337611,26.76346651,34.36755698,35.25674573,34.59648382,27.34956809,26.90346196,26.59755166,22.92000572,22.00454763,20.74143573,10.87753998,9.721748203,8.571458633,6.131534095,5.647932687,5.429089288,15.97146083,6.434667167,5.1335225,3.901103547,3.153062185,3.549075959,3.715141316,2.822711462,2.350402219,1.680908014,2.791042602,7.507624504,7.168486457,77.48060715,80.89157725,79.99803775,78.66031328,77.05114497,73.02213931,78.77186588,75.7518526,65.42529777,63.17523885,60.8344682,59.93335767,58.69356264,68.07856768,77.42900348,75.48210493,52.1801424,44.27633653,39.416106,29.50077415,32.68748771,31.67124881,33.41543689,30.78865435,30.39657824,26.33583975,24.98930264,26.45104108,25.87559327,6.552157985,8.788397421,99.97096808,26.98992271,,,,,,,,,,,,,,,,,,,
우리들제약,3.883427463,3.441503919,3.071808105,5.245838623,5.28910956,7.749162038,8.22566914,7.717586534,7.03934286,5.904525328,5.532543518,6.930523634,8.196817067,7.471461659,6.453067359,6.018570592,5.588732914,7.547925403,7.539284874,12.69127144,14.79727056,11.68634424,14.46725239,10.12380282,7.175089305,6.812817753,8.705301749,10.85522047,10.6870853,9.378443402,7.355067389,7.474982542,3.05403534,2.321669006,1.735099662,6.583210012,9.66709152,11.17936509,11.09264586,4.710241061,21.62742021,8.994136832,19.07738315,155.001919,64.24534903,27.9424314,27.20180675,32.03425298,31.95780869,35.30827588,37.62189732,43.76439223,40.8671994,36.11946408,39.38495879,47.99637727,42.20582593,39.44854905,38.62160206,37.53248033,22.36890022,23.9088999,33.42878933,109.0742677,391.5260316,76.1552598,70.43680139,42.25225252,110.1595075,89.80550307,87.37411918,84.02486017,73.77598061,69.88590079,66.33352127,65.53891927,69.83585355,68.98449775,70.33050794,10.03886952,5.690569287,3.624101546,4.870314575,4.791334613,3.385266869,2.232930636,24.98683629,6.672427813,5.670418532,5.596554667,5.193672138,5.009391542,5.161482335,5.906384538,4.545481263,3.821673689,2.966498809,2.712488962,3.955012658,2.52049937,2.619111869,2.11897373,2.417067485,2.178677471,2.507935829,4.618544676,4.352607573,4.009566771,3.337837219,2.883287869,2.598569157,2.748975181,12.13600621,22.04688857,9.326911307,9.779651441,10.66278822,9.469136786,9.293490105,19.93800087,19.80340734,14.3212563,15.54525685,13.86104303,12.78069796,13.71966637,13.02573075,7.179608981,4.85622486,3.090304119,3.216116871,11.22742559,6.565503758,6.546848776,6.106384784,5.732510633,1.182268927,1.488542075,6.657361467,1.692515746,7.620357652,7.586860029,8.853637322,10.51583638,10.27546899,9.835845442,55.94187111,482.6164658,669.9620988,333.5287746,43.58569275,127.0039279,62.98194281,154.8573638,124.3554835,78.61504754,90.18704257,403.0193754,416.3501827,430.8132397,491.691059,153.1846187,155.095619,216.6040998,180.8682604,148.1699308,122.0271316,113.5421806,97.01986262,82.25661289,88.64980201,74.28788219,75.67962655,4.136359826,2.13095758,9.565812551,2.90641761,19.71880674,4.165518807,6.642816269,6.310226008,10.33510213,7.295788243,6.513050669,8.274095401,7.648916132,6.858440042,,,,,,,,,,,,,,,,,,,
제일약품,0.828497743,1.602098041,1.412463116,1.886090523,1.807639903,2.276027655,8.451330055,2.507620953,2.364186438,2.351576573,1.877136994,1.343659586,0.818721482,0.579786858,0.424590855,2.526497087,0.708827798,2.563053788,1.052251149,1.187603968,3.631399049,6.647520598,14.13968742,4.484337857,16.63134927,4.738657136,1.94139068,0.700815766,0.56700572,0.742732637,3.311667162,3.546034948,1.78315135,1.474767123,0.968771992,4.904879016,40.68292856,11.96053456,3.865238305,2.205145642,6.604310548,2.699782658,6.318989666,5.580602145,7.629724339,2.231332559,5.924914077,3.575999462,5.607842753,14.74318867,203.5503028,11.94032459,6.404316627,30.90040736,148.7010968,299.2223514,70.29367948,75.09725,32.55745754,30.18607634,29.92758071,22.93487204,49.36368192,29.33435147,26.79711965,4.454280145,69.28798021,20.58526523,43.23282128,24.0046202,27.69555482,57.47502106,22.16354575,19.52703699,20.19731173,18.84275315,17.83575346,16.46621798,15.5767249,9.946236032,7.068806549,5.241949326,3.458430554,3.291191108,4.305007898,4.054041065,5.987134851,6.341218315,6.160223083,4.437611745,72.76200649,747.185044,237.8739932,188.7845411,76.86954402,55.42506071,62.52359217,55.84822744,59.69197255,70.63008346,66.64937435,68.87894915,64.57846061,66.59461465,64.44330699,66.17188616,6.389792537,2.839809148,935.0434633,70.94765223,62.37263088,83.85905407,88.54658462,87.34160274,84.0032982,76.52061615,69.38274821,63.83508294,63.14873699,59.35281292,58.81564212,60.01774385,21.76952957,14.77872317,9.213275463,5.738097438,3.270832032,2.036505366,4.942062499,1.762634034,1.808560052,2.154909408,1.898370838,7.122560252,5.12636994,9.292443969,5.729792538,17.31792957,7.178300485,34.28890976,79.29323107,86.31751851,169.9844636,104.3216746,240.0113827,177.5019399,178.1967152,176.501003,171.5677124,156.6832238,136.9468631,130.545574,120.5556927,112.1938638,47.77311094,29.55664675,19.01392943,16.90840069,12.8156783,9.447313383,25.99634684,9.805361806,10.32242475,10.30672025,9.450429917,7.906201344,6.684609377,6.786008243,7.692173883,6.047397711,8.444580188,4.595774871,4.544008368,3.871454602,4.144194203,3.483714746,3.135398905,2.48186583,1.838926361,3.374925241,3.29221358,3.545852431,6.227627777,4.84439297,5.582318376,5.250318684,8.299416831,,,,,,,,,,,,,,,,,,,
두산퓨얼셀,3.747873381,3.244395555,4.420898609,5.524480899,5.466753672,7.152191068,8.442279085,7.201323469,6.626496701,7.935207688,7.064212,5.413143406,4.906354817,4.910568329,4.940949588,4.262071353,4.577230504,9.499765962,6.104167446,5.773165186,7.9141126,5.519290323,6.936948172,6.176070783,5.867452691,6.358537639,5.723167409,4.943870231,2.102220158,2.802524325,2.026647943,1.765611918,1.660819771,0.706403956,22.41575096,24.75999542,25.99425455,25.36042683,25.21987583,26.1346281,28.00326724,30.87979254,30.30460285,31.83310611,27.15330268,24.98982155,27.42227618,26.8701555,28.59275965,33.17774365,29.3730494,26.35780104,24.84841836,17.96129562,38.88034043,45.9443785,43.8845654,52.04298665,56.77328507,53.26905135,54.11865691,48.35502642,44.89441028,40.23075096,40.99501515,27.56429318,0.452517799,5.830301192,48.21190092,37.23631193,39.51479858,34.50042888,44.2238151,54.26077181,52.68326987,51.12286767,51.85916279,51.10914961,45.34821414,44.54342576,41.94581911,40.03793037,20.9270675,13.74391728,6.97862017,3.929379098,2.639889074,90.19874085,65.88841415,62.17649506,59.13325635,76.45076321,74.27182254,71.9747073,66.11357333,59.01428369,56.00722907,52.0959799,64.1180417,62.26968122,61.32281877,63.77865657,39.00838397,30.24908079,25.72493168,39.7303107,41.86184121,41.12801239,45.07715738,65.1769628,86.42584976,84.23361494,119.2492,121.413045,115.5321005,112.2048892,68.33759349,58.42761054,165.3059491,159.3597602,148.3564436,135.4434615,117.850404,114.0366413,116.8966614,114.8137185,62.59563699,41.41071824,30.09236249,23.55792327,18.58312739,18.4944427,78.59752689,87.28941118,69.20392743,61.62488303,53.10463053,17.19211934,35.4338076,12.99585368,23.22470176,15.304256,84.05996025,30.33827103,30.11740157,33.98245125,30.7523821,33.46576558,5.979482187,3.94591061,5.687646175,2.692169332,10.56170996,10.83473041,12.87980653,11.66910347,11.17698382,21.24849053,24.69053915,21.0199099,16.00065113,24.13136377,13.79918298,26.64846922,26.45642269,22.87658595,20.95152536,18.07377889,17.27042469,20.30786587,5.986215618,91.46530369,92.21333199,93.71316724,89.23435015,63.64168354,80.9026225,78.95616647,72.85496663,63.81359466,62.17259068,66.39305801,62.26115985,63.66812428,68.10701431,25.84157517,22.19552131,,,,,,,,,,,,,,,,,,,
비비안,9.05781159,8.369165711,8.269329441,9.481830256,13.80035444,11.00817549,10.40731933,9.462229729,9.732823096,7.778790605,6.953018029,6.297453392,6.286900133,8.660097028,19.42340059,379.1855471,88.05133227,342.2596066,97.88515304,10.80019757,14.23988881,2.850356473,2.310463287,1.912836595,48.14150909,76.45850416,9.658287373,12.21795387,69.36360072,47.8916175,32.06044129,16.63609594,11.48365749,15.14743725,10.12336435,16.74071407,15.70553489,18.04012105,17.10175544,17.28882239,16.59271363,12.31391232,12.13267855,9.803146214,8.86480905,8.275929171,6.656582399,22.57990518,23.0185403,23.35205488,23.31308176,21.91690382,18.94019994,21.33155408,96.41912341,37.24186628,31.41070828,42.4125867,42.99117469,63.50840533,56.99909185,65.87447238,61.15492985,52.16870387,50.29814315,48.08025529,35.03224756,65.53582251,63.38103101,61.84229731,50.04798716,46.2786468,41.10195529,38.18063491,37.49249421,39.97300699,39.14898679,35.86730162,35.03342837,34.38884857,32.29315272,9.85468064,6.540261097,3.730971191,2.044958987,1.974612934,7.108944418,6.171716846,7.290633122,8.499314457,8.485982645,8.02740074,14.26197254,10.55844087,13.14170696,10.34839219,13.64941484,34.65009261,19.69915052,22.44235743,41.27008573,160.0928853,107.155453,25.29767583,36.88883386,34.90167057,28.67717533,34.22300854,34.39845885,27.45499701,40.72664178,31.69281387,83.48499499,71.43550128,44.74139182,39.47254795,112.1997054,68.078457,52.45850047,46.19297134,53.66518313,48.88118923,44.27188855,43.74554719,41.92023911,39.81119955,39.14186002,42.48183433,20.86459739,15.76916548,10.91472978,8.919721324,6.936605338,6.383795999,9.983036108,6.989979527,8.996664625,9.945374137,9.981222249,6.052835771,4.528599204,3.422231862,20.77947134,17.30449062,17.12133081,15.42189562,19.13659915,18.64159936,17.86911384,12.42220311,10.96738627,10.83401744,10.61888661,10.38333997,10.24519436,9.903191779,0.571755117,0.117618415,0.010794749,8.16E-05,165.3963303,18.12963181,17.60875179,18.0946906,18.89913861,19.64772736,19.41168179,18.95868717,11.55895007,11.92851,11.74186832,11.75499124,13.67446456,13.11622332,72.08614285,69.84079955,69.81420202,51.02954575,48.31178363,57.75872793,55.8558721,50.16317426,56.50254851,49.6375017,48.99117351,47.05343603,45.1686704,,,,,,,,,,,,,,,,,,,
유엔젤,6.827684064,6.916073672,5.24019706,7.332277469,5.443189671,10.71500527,27.0724984,12.33234559,8.942291822,8.917995574,7.820549977,7.298813047,6.565415848,8.734624403,6.583449347,8.716898372,7.580284671,27.50818545,17.17906015,17.55611481,12.83427804,16.03914187,16.34123178,13.23212568,12.54222108,10.14347331,8.991952673,9.054558706,8.836462363,9.355035018,9.56814549,7.777830547,6.272369365,5.616418328,4.314908059,11.51954941,17.55311606,39.33374012,11.45537796,34.97134073,44.64132153,19.91913855,17.38544811,9.35962778,13.14949171,9.607201011,8.10059967,22.00011627,23.02228959,21.28311873,41.92630591,40.00073109,37.35859649,38.16903485,79.8407296,85.43260598,87.04962626,95.30579595,306.881851,185.2954151,185.8098539,196.2171223,188.7203072,178.1733592,149.7106204,134.5999035,131.1079274,58.94727203,12.2681041,21.39703243,52.69849856,83.03199376,39.1882182,28.50171698,19.19310688,17.15676448,51.61501978,18.03113751,17.69432481,8.489124291,8.602752741,14.88414826,13.08774155,14.13870246,6.393959611,3.160735565,1.636157026,3.092146115,3.805993657,2.95701961,4.063189551,2.869567495,3.335009407,3.812129036,4.435942093,4.390642003,4.522062971,4.261986632,3.648104408,2.056686333,4.733330036,4.342855563,4.030047764,3.76234409,2.641944453,3.703630907,2.253420849,1.764212323,1.317798068,1.295006292,2.038193496,9.90160945,89.5200284,38.16520348,3.102857095,4.771329084,2.152171005,1.585462394,0.442865533,0.908623377,3.736585594,2.070223463,43.45774186,3.235663875,3.200019174,46.37770746,17.98293842,9.787390312,4.819541863,10.65581099,4.546627969,7.191922948,6.887183449,36.26890423,36.3356749,35.59361988,35.17779553,35.81498062,33.45928364,31.66970259,25.32184546,26.68949198,24.72145575,22.88544436,22.3779507,21.08739597,21.21845625,3.502464637,3.498880079,2.144306472,1.789289244,1.927453862,2.015878925,1.650339868,1.407214943,1.262857399,1.505846208,4.416101951,4.543066695,6.467535872,12.99529657,7.422292209,55.17026147,774.1710344,199.9543303,89.78539732,23.15732859,63.75653577,17.72177361,92.89465566,84.75793022,74.79248906,72.61009508,71.06337411,68.04083506,20.3064944,18.85497068,9.719649985,6.171873513,3.285543586,2.481258377,5.377150732,4.688103713,16.7949333,22.13941468,25.65876945,19.453824,,,,,,,,,,,,,,,,,,,
드림텍,14.5443799,9.306734804,11.20547836,7.935717206,5.615440808,13.89007095,16.86719085,16.65630916,15.6069291,14.29831028,12.57089839,11.94118208,11.82285391,6.758584033,9.591112997,3.185852939,7.567857027,12.7581602,14.3005782,4.796724841,17.13905496,8.234199359,11.35080032,7.188177108,6.657426856,7.689559295,8.805237039,8.264736273,6.929160792,6.602537001,6.30566929,6.530570792,7.502357817,6.209978248,5.036535026,5.004715061,7.239917858,8.391592392,7.940883037,10.20776893,10.59665807,9.851117399,8.969645166,8.567110303,12.996461,10.22692008,12.47092126,11.4076257,12.92987315,19.25797869,21.52777054,21.16929589,19.70983387,18.08684924,47.11127643,351.079464,36.30010832,83.81994371,76.89239018,46.22888502,44.42064783,68.80768879,59.13622974,51.81706346,94.59626988,68.26951455,66.75468346,24.18295012,17.99259852,17.53790373,53.95200283,43.20993957,15.32737585,11.96797576,19.61266759,8.315581903,18.98465725,10.82945595,8.03943595,10.63880414,17.31551749,58.84606801,12.31788293,38.36971786,30.32371507,14.59986842,13.80107149,14.008179,15.1343821,13.17862849,12.90556781,16.86655809,13.13091054,3.074280796,1.601743579,4.524793608,12.46629101,35.69092041,10.1096032,7.071860119,7.588876568,12.38088282,17.9675004,3.889842929,7.380729994,59.21200416,327.7266962,80.02378445,16.9552298,71.17833908,40.6022951,48.21986936,58.36878567,88.41128662,58.45809645,60.08681848,62.7334761,57.00353302,52.93815528,56.01956222,52.69772789,57.00421064,13.21627404,8.006650634,8.850322653,21.67709614,5.961878708,25.65196492,15.46355187,5.662690374,34.03736806,9.094500789,80.43489562,83.56967625,83.86381073,84.79832171,83.53990374,81.3290829,78.72437928,73.3074725,64.69556291,64.34283581,61.13107406,58.20595803,57.72232302,57.32913557,97.33038198,283.5120832,128.0085507,107.5737647,78.61973556,65.23275698,58.57569173,63.40033165,58.03935727,57.86641929,69.53058784,65.44463387,117.6265052,91.42683438,75.34189595,71.51468857,85.63969145,19.68496765,20.66013724,21.04499889,22.63560097,53.47870557,54.46093468,53.5702134,51.50139077,49.32667741,43.31253798,39.23717423,39.36389126,25.19260017,18.0254869,30.25215157,29.66322572,31.03636242,30.54944605,31.71584176,20.05351922,18.26569897,21.13527529,18.48900994,18.47355216,,,,,,,,,,,,,,,,,,,
