Date,두산중공업,쌍용자동차,KG동부제철,에이프로젠제약,현대일렉트릭,한진칼,SK디스커버리,이월드,신성이엔지,에이프로젠 KIC,신성통상,STX중공업,윌비스,코오롱머티리얼,SK케미칼,오리엔트바이오,세하,현대에너지솔루션,남선알미늄,금호에이치티,일진홀딩스,일양약품,효성중공업,KR모터스,진원생명과학,센트럴인사이트,엔케이물산,알루코,깨끗한나라,동방,부광약품,HSD엔진,한성기업,삼성제약,한국프랜지공업,YG PLUS,파미셀,한창제지,인디에프,대웅,동화약품,신풍제약,한올바이오파마,코스모화학,조비,우리들휴브레인,고려산업,범양건영,국보,퍼스텍,서원,영화금속,TCC스틸,웰바이오텍,백광산업,금양,세진중공업,유니온머티리얼,디피씨,이엔플러스,국동,모나미,모나리자,국제약품,써니전자,남성,CJ씨푸드,페이퍼코리아,신풍제지,한창,명문제약,덕양산업,한국특수형강,화인베스틸,형지엘리트,인터지스,대양금속,세우글로벌,한솔로지스틱스,일진다이아,일진디스플,하이트론씨스템즈,갤럭시아에스엠,코리아써키트,대호에이엘,세종공업,체시스,서연,화천기계,잇츠한불,주연테크,경농,삼화전자공업,티비에이치글로벌,부국철강,키다리스튜디오,유유제약,덕성,유나이티드,한국화장품,제일파마홀딩스,유니온,인지컨트롤스,우리들제약,제일약품,두산퓨얼셀,비비안,유엔젤,드림텍,비케이탑스,진양화학,한익스프레스,금호전기,쎌마테라퓨틱스,아시아나IDT,삼성출판사,진양폴리우레탄,MH에탄올,센트랄모텍,두산솔루스,뉴스빈도
2020-04-28,0.09517601,0.038338658,0.095833333,0.349173554,0.058479532,0.105726872,0.029880478,0.044247788,0.021517554,0.299203641,0.070175439,0.047717842,0.055374593,0.021875,0.036036036,0.048684211,0.074162679,0.043269231,0.099236641,0.038610039,0.044474394,0.036873156,0.068965517,0.05,0.121212121,0.070539419,0.033430233,0.05026455,0.048387097,0.03712297,0.048327138,0.060240964,0.082497213,0.026960784,0.143203883,0.079096045,0.04973822,0.030023095,0.06175772,0.0825,0.181818182,0.08988764,0.032719836,0.037831021,0.055555556,0.109612142,0.201219512,0.064912281,0.150684932,0.247240618,0.19140625,0.039711191,0.014450867,0.027848101,0.047787611,0.047413793,0.042517007,0.0625,0.313568985,0.038888889,0.130434783,0.052892562,0.053547523,0.047297297,0.036977492,0.045751634,0.066350711,0.072243346,0.040145985,0.048828125,0.041910331,0.031521739,0.052083333,0.027700831,0.040650407,0.03003003,0.046610169,0.101123596,0.032846715,0.04742268,0.047368421,0.04797048,0.030769231,0.036708861,0.113636364,0.025862069,0.062370062,0.263157895,0.084889643,0.044520548,0,0.066929134,0.049618321,0.037542662,0.037383178,0.07486631,0.039823009,0.299270073,0.022727273,0.049668874,0.144262295,0.024793388,0.026751592,0.038461538,0.120689655,0.043137255,0.043478261,0.052763819,0.070126227,0.174137931,0.046641791,0.033264033,0.039215686,0.047546012,0.1,0.111570248,0.046382189,0.062770563,0.049128368,0.049230769,0.821515892
2020-04-29,0.034351145,0.049382716,0.097777778,0.132211538,0.023341523,0.057627119,0.034482759,0.040614709,0.016,0.145604396,0.049773756,0.093886463,0.059016393,0.022012579,0.017789072,0.042758621,0.054590571,0.062801932,0.060512821,0.018442653,0.022911051,0.024502297,0.047222222,0.026515152,0.28582996,0.029978587,0.038461538,0.0234375,0.039242219,0.082159624,0.051948052,0.026124819,0.046808511,0.024783147,0.217391304,0.032171582,0.049350649,0.018099548,0.026634383,0.093333333,0.084033613,0.066473988,0.022821577,0.016817594,0.027272727,0.058287796,0.128654971,0.041050903,0.13902439,0.092050209,0.076142132,0.296428571,0.028901734,0.015306122,0.072727273,0.032397408,0.05,0.040322581,0.161016949,0.044859813,0.194384449,0.075384615,0.0604782,0.027548209,0.034755134,0.01986755,0.066425121,0.225806452,0.022058824,0.036290323,0.032258065,0.026785714,0.027303754,0.194366197,0.109375,0.086309524,0.048979592,0.238095238,0.083941606,0.021459227,0.029109589,0.092156863,0.02661597,0.025094103,0.061359867,0.037990196,0.030172414,0.126547455,0.034904014,0.040268456,0,0.028688525,0.019646365,0.038194444,0.041168659,0.328519856,0.026548673,0.145714286,0.022535211,0.076666667,0.067114094,0.035,0.04,0.042813456,0.024074074,0.024128686,0.038461538,0.037662338,0.041237113,0.099843994,0.029520295,0.041493776,0.095522388,0.06557377,0.034375,0.126252505,0.057142857,0.260638298,0.052718287,0.024096386,0.696821516
2020-05-04,0.032540676,0.047468354,0.085470085,0.154929577,0.077205882,0.05971897,0.029761905,0.050847458,0.038724374,0.102453102,0.081081081,0.108597285,0.040268456,0.05015674,0.02960103,0.023383769,0.081280788,0.048346056,0.057731959,0.039787691,0.039189189,0.032012195,0.077777778,0.117948718,0.198924731,0.045751634,0.018705036,0.034210526,0.05170068,0.110344828,0.072796935,0.039589443,0.084745763,0.032459426,0.267352185,0.088888889,0.3,0.085450346,0.049295775,0.083333333,0.088888889,0.215568862,0.070588235,0.057217165,0.061349693,0.047016275,0.123076923,0.029310345,0.095890411,0.170506912,0.049488055,0.177852349,0.043103448,0.06377551,0.036630037,0.045751634,0.235489221,0.295698925,0.058,0.034090909,0.258823529,0.070552147,0.08057554,0.033850494,0.041139241,0.029345372,0.084893883,0.042857143,0.029739777,0.067622951,0.068182584,0.026755853,0.149305556,0.06,0.119402985,0.078125,0.048625793,0.038461538,0.044217687,0.03887689,0.036585366,0.083928571,0.02734375,0.030379747,0.064516129,0.101190476,0.064444444,0.084958217,0.193717277,0.067114094,0,0.087136929,0.07495069,0.020408163,0.027434842,0.105497771,0.02739726,0.093617021,0.042492918,0.046979866,0.068345324,0.3,0.041184041,0.026865672,0.048262548,0.033692722,0.03,0.04308094,0.066568047,0.071929825,0.02962963,0.083419156,0.055793991,0.054676259,0.066037736,0.067073171,0.044362292,0.09043659,0.046623794,0.042553191,0.562347188
2020-05-06,0.025062657,0.022875817,0.186721992,0.081683168,0.03101737,0.033857316,0.077709611,0.036076663,0.027088036,0.058035714,0.017391304,0.030434783,0.055194805,0.037974684,0.075496689,0.035014006,0.030952381,0.041450777,0.085271318,0.050266094,0.036635007,0.071762871,0.05952381,0.025149701,0.087684729,0.068085106,0.02173913,0.015706806,0.057486631,0.036956522,0.034552846,0.033282905,0.063229572,0.056410256,0.075892857,0.04494382,0.07231405,0.020224719,0.056372549,0.027439024,0.059907834,0.181081081,0.040983607,0.035714286,0.029761905,0.05141844,0.150364964,0.044067797,0.083932854,0.015873016,0.034482759,0.058641975,0.039772727,0.051470588,0.030357143,0.090909091,0.03894081,0.197033898,0.069651741,0.020446097,0.335008375,0.040419162,0.027472527,0.023743017,0.059097978,0.029279279,0.092682927,0.108695652,0.062043796,0.090909091,0.024244098,0.019911504,0.060402685,0.04047619,0.042253521,0.036923077,0.021186441,0.046997389,0.027874564,0.023354565,0.035587189,0.105675147,0.047244094,0.019505852,0.047863248,0.04109589,0.055084746,0.042746114,0.061461794,0.045454545,0,0.05859375,0.025490196,0.044982699,0.036193029,0.069014085,0.027272727,0.153846154,0.024390244,0.026666667,0.163120567,0.269230769,0.026548673,0.028315946,0.07797271,0.016393443,0.019323671,0.02153432,0.03894081,0.096885813,0.029143898,0.028230185,0.045588235,0.045925926,0.026229508,0.101190476,0.023722628,0.072100313,0.032310178,0.044753086,0.782396088
2020-05-07,0.019083969,0.039735099,0.072796935,0.092909535,0.025252525,0.096774194,0.023483366,0.018202503,0.014285714,0.03671072,0.017391304,0.028634361,0.083333333,0.031055901,0.026888604,0.021680217,0.09976247,0.067669173,0.046554935,0.022083244,0.055925433,0.039246468,0.028125,0.061371841,0.071762122,0.099391481,0.043041607,0.018229167,0.055045872,0.104803493,0.042424242,0.024169184,0.033009709,0.030712531,0.055187638,0.055248619,0.085152838,0.044642857,0.067915691,0.081632653,0.038834951,0.09703504,0.02484472,0.031331593,0.052325581,0.039249147,0.054775281,0.042622951,0.070351759,0.061662198,0.02,0.090342679,0.03038674,0.092682927,0.021201413,0.035856574,0.021840874,0.105263158,0.058415842,0.04587156,0.107421875,0.021212121,0.073871409,0.032485876,0.053110774,0.028697572,0.043879908,0.047619048,0.043956044,0.064761905,0.039999259,0.016483516,0.056291391,0.034482759,0.03202847,0.041420118,0.037656904,0.035897436,0.020618557,0.023305085,0.030716724,0.053537285,0.152671756,0.099871959,0.028716216,0.038548753,0.0375,0.035064935,0.108974359,0.022801303,0.182495345,0.045977011,0.035433071,0.026315789,0.022339028,0.037344398,0.04,0.057377049,0.027624309,0.042763158,0.040540541,0.1416122,0.054794521,0.024781341,0.073308271,0.033333333,0.053658537,0.033557047,0.037821483,0.041533546,0.023636364,0.054444444,0.037091988,0.076576577,0.052980132,0.031914894,0.028725314,0.031007752,0.014285714,0.062794349,0.797066015
2020-05-08,0.010126582,0.059405941,0.052830189,0.049773756,0.014742015,0.042045455,0.017509728,0.032110092,0.02090209,0.026086957,0.021551724,0.048997773,0.059405941,0.01497006,0.012578616,0.064171123,0.04978355,0.085574572,0.043071161,0.026452346,0.050505051,0.041860465,0.021538462,0.229665072,0.04052816,0.027027027,0.045714286,0.116883117,0.033810143,0.044491525,0.039256198,0.01674277,0.072407045,0.032218092,0.119305857,0.042780749,0.050847458,0.023861171,0.105747126,0.063829787,0.069767442,0.033942559,0.023012552,0.025740026,0.025568182,0.084459459,0.069252078,0.024350649,0.056650246,0.027918782,0.080536913,0.136498516,0.030054645,0.044052863,0.015734266,0.042168675,0.029230769,0.046218487,0.042857143,0.069642857,0.166666667,0.022900763,0.034899329,0.025352113,0.036036036,0.061403509,0.028169014,0.023728814,0.028571429,0.056818182,0.060546311,0.256830601,0.040540541,0.04589372,0.039855072,0.041297935,0.177319588,0.06940874,0.044520548,0.027083333,0.069139966,0.068773234,0.044444444,0.033096927,0.027210884,0.017162471,0.034274194,0.062909567,0.318597561,0.022875817,0.059574468,0.030075188,0.035785288,0.056666667,0.032552083,0.072404372,0.025641026,0.033802817,0.019178082,0.034591195,0.030100334,0.067653277,0.03803681,0.075443787,0.027272727,0.024324324,0.071090047,0.024901704,0.018126888,0.08988764,0.021428571,0.155172414,0.064139942,0.056338028,0.032679739,0.016949153,0.036971831,0.026578073,0.014308426,0.041411043,0.628361858
2020-05-11,0.047073791,0.028846154,0.077220077,0.036951501,0.04950495,0.081797235,0.051526718,0.050808314,0.048511577,0.043227666,0.047413793,0.030567686,0.056426332,0.036253776,0.041509434,0.045454545,0.046255507,0.099547511,0.05047619,0.02483925,0.035131744,0.023845007,0.027522936,0.027227723,0.03431349,0.08477842,0.097959184,0.067164179,0.038847118,0.083511777,0.034068136,0.039334342,0.036561265,0.040490798,0.088794926,0.038251366,0.093275488,0.042918455,0.087048832,0.041176471,0.04245283,0.031088083,0.093275488,0.043804756,0.05982906,0.072196621,0.08847185,0.044045677,0.128140704,0.050890585,0.052013423,0.059347181,0.04076087,0.054421769,0.043782837,0.039215686,0.059097978,0.06263048,0.049261084,0.158432709,0.045703839,0.05,0.084656085,0.039030956,0.051319648,0.041753653,0.030952381,0.068027211,0.021276596,0.076086957,0.047204988,0.053398058,0.058219178,0.031707317,0.033333333,0.039039039,0.077634011,0.032911392,0.037288136,0.024691358,0.070063694,0.299817185,0.050359712,0.038283063,0.0625,0.045506257,0.043298969,0.078947368,0.108556833,0.039087948,0.044052863,0.053231939,0.021153846,0.035369775,0.033942559,0.042465753,0.021551724,0.038461538,0.037735849,0.045016077,0.033444816,0.061702128,0.035443038,0.041322314,0.032549729,0.2998679,0.053097345,0.04005168,0.036144578,0.043269231,0.032258065,0.032193159,0.036211699,0.056801196,0.044585987,0.050955414,0.038596491,0.047356828,0.033018868,0.200622084,0.762836186
2020-05-12,0.040150565,0.02970297,0.06614786,0.092378753,0.035322777,0.093048128,0.036900369,0.040524434,0.039153439,0.161931818,0.071428571,0.070021882,0.058461538,0.045317221,0.026537998,0.049731183,0.045454545,0.052854123,0.041420118,0.038561239,0.04853129,0.056316591,0.046728972,0.039141414,0.088088893,0.24911032,0.064295486,0.048543689,0.049429658,0.057971014,0.154004107,0.060747664,0.034552846,0.036643026,0.063636364,0.058333333,0.075117371,0.041575492,0.06744186,0.070121951,0.048309179,0.072164948,0.05108055,0.037809648,0.057228916,0.051401869,0.075253256,0.041736227,0.107648725,0.0625,0.058219178,0.096491228,0.048128342,0.036363636,0.054421769,0.030769231,0.051364366,0.218340611,0.043478261,0.092084006,0.15647482,0.096153846,0.05994898,0.036486486,0.049155146,0.070103093,0.030637255,0.061643836,0.028368794,0.052529183,0.033998828,0.065384615,0.069204152,0.055,0.056390977,0.171171171,0.080586081,0.037878788,0.041666667,0.050314465,0.045608108,0.107526882,0.061594203,0.051963048,0.037974684,0.059649123,0.029787234,0.043055556,0.097765363,0.045751634,0.04,0.044,0.046875,0.065789474,0.033025099,0.074333801,0.030701754,0.048529412,0.030470914,0.036184211,0.047138047,0.263276836,0.045336788,0.06779661,0.078809107,0.187387387,0.064814815,0.05511811,0.042488619,0.064412238,0.040366972,0.054223149,0.050135501,0.148091603,0.05,0.033898305,0.046428571,0.043432203,0.049679487,0.063469676,0.760391198
2020-05-13,0.031454784,0.030100334,0.076271186,0.034722222,0.025990099,0.133333333,0.031657356,0.020782396,0.040614709,0.048710602,0.055813953,0.028888889,0.064308682,0.073717949,0.024570025,0.022377622,0.03908046,0.045258621,0.021956088,0.035037605,0.035433071,0.02359882,0.038834951,0.048114434,0.041545719,0.172025723,0.03301238,0.037974684,0.044303797,0.050549451,0.057971014,0.02724359,0.042682927,0.026699029,0.061465721,0.056213018,0.076419214,0.056433409,0.041666667,0.108823529,0.03286385,0.035175879,0.026369168,0.312162162,0.024767802,0.08,0.054545455,0.035897436,0.081818182,0.035897436,0.075993092,0.063953488,0.038461538,0.133182844,0.041144902,0.051383399,0.044481054,0.061440678,0.073891626,0.033898305,0.299492386,0.089905363,0.06127451,0.036,0.027355623,0.049773756,0.025547445,0.035087719,0.035587189,0.031372549,0.029999884,0.064814815,0.090252708,0.053984576,0.064885496,0.050147493,0.3,0.02617801,0.039568345,0.089130435,0.058510638,0.049657534,0.032727273,0.032142857,0.028776978,0.064150943,0.104575163,0.041076487,0.035260931,0.039087948,0.04587156,0.033057851,0.174257426,0.048951049,0.020547945,0.041547278,0.044444444,0.054054054,0.026954178,0.056666667,0.031468531,0.071794872,0.035761589,0.021337127,0.02173913,0.108457711,0.097560976,0.056473829,0.063694268,0.044925125,0.04206501,0.043010753,0.035911602,0.049050633,0.10915493,0.117391304,0.081784387,0.053145336,0.11589404,0.103448276,0.794621027
2020-05-14,0.030769231,0.026936027,0.063241107,0.050343249,0.035043805,0.099099099,0.068773234,0.032967033,0.026286966,0.063583815,0.035714286,0.022371365,0.03960396,0.035928144,0.224691358,0.019337017,0.054545455,0.038793103,0.033797217,0.030952943,0.029525032,0.042397661,0.061889251,0.074168798,0.119996818,0.303225806,0.030898876,0.022727273,0.06993865,0.034934498,0.059590317,0.032258065,0.026150628,0.040441176,0.052154195,0.049275362,0.058275058,0.05387931,0.053268765,0.098591549,0.07804878,0.243781095,0.028340081,0.064516129,0.037151703,0.05942275,0.053019146,0.04137931,0.059171598,0.033854167,0.03407155,0.051724138,0.05,0.103030303,0.033216783,0.0390625,0.183441558,0.101293103,0.053398058,0.055363322,0.10106383,0.072868217,0.054545455,0.082767978,0.032407407,0.038961039,0.046172539,0.031914894,0.025270758,0.036608863,0.103157895,0.041545894,0.039568345,0.046035806,0.061302682,0.075075075,0.096423017,0.036082474,0.031914894,0.042857143,0.032423208,0.075503356,0.046931408,0.029515939,0.047358834,0.065243179,0.05907173,0.033333333,0.12195122,0.045602606,0.044642857,0.029166667,0.043977055,0.051724138,0.025641026,0.071736011,0.052173913,0.036764706,0.07967033,0.064814815,0.289198606,0.141640043,0.027486911,0.029411765,0.316270567,0.103448276,0.037037037,0.047425474,0.047328244,0.03030303,0.027829314,0.033826638,0.037815126,0.051612903,0.027681661,0.032467532,0.044483986,0.100635593,0.046439628,0.047756874,0.775061125
2020-05-15,0.044987147,0.020477816,0.074688797,0.123222749,0.042471042,0.097468354,0.069808028,0.048543689,0.045751634,0.069444444,0.027149321,0.094688222,0.064189189,0.021341463,0.239451477,0.048209366,0.053452116,0.059957173,0.077689243,0.048424143,0.035433071,0.042253521,0.041522491,0.046818727,0.052380914,0.342532468,0.030215827,0.025188917,0.119158879,0.06581741,0.072490706,0.062602965,0.047368421,0.077108434,0.131455399,0.065868263,0.095348837,0.024498886,0.046568627,0.097765363,0.046082949,0.091928251,0.036290323,0.036144578,0.033639144,0.058721934,0.085889571,0.049828179,0.046583851,0.034120735,0.068143101,0.06006006,0.032432432,0.090196078,0.049152542,0.043307087,0.043887147,0.073217726,0.074036511,0.041366906,0.069333333,0.06431853,0.048162231,0.084367246,0.033846154,0.042600897,0.04842615,0.097826087,0.061151079,0.040856031,0.298624754,0.03121853,0.116363636,0.035175879,0.040160643,0.040625,0.259868421,0.039577836,0.037931034,0.065979381,0.033333333,0.043478261,0.03358209,0.027809965,0.043233083,0.030552291,0.040339703,0.065340909,0.045517241,0.029900332,0.297777778,0.033195021,0.043396226,0.045138889,0.043835616,0.031205674,0.042016807,0.114285714,0.096446701,0.035598706,0.3,0.141199226,0.026490066,0.063400576,0.299578059,0.106514995,0.074766355,0.043055556,0.04870624,0.028619529,0.033834586,0.043659044,0.086705202,0.037704918,0.179930796,0.025531915,0.041894353,0.116161616,0.017857143,0.03898051,0.601466993
2020-05-18,0.030769231,0.208191126,0.067924528,0.052752294,0.03022339,0.041558442,0.077738516,0.026589595,0.032858708,0.039694656,0.04954955,0.047511312,0.05704698,0.033536585,0.13836478,0.030831099,0.038636364,0.035634744,0.03538175,0.028225806,0.034076016,0.045521292,0.063380282,0.152334152,0.056603252,0.134020619,0.030567686,0.027363184,0.09287257,0.244394619,0.085027726,0.027113238,0.026785714,0.037780401,0.082405345,0.057142857,0.036144578,0.032822757,0.093434343,0.040935673,0.056872038,0.06127451,0.01659751,0.082644628,0.033950617,0.042662116,0.058394161,0.028333333,0.03030303,0.033942559,0.028753994,0.028125,0.050397878,0.045098039,0.046075085,0.076923077,0.036163522,0.149712092,0.075203252,0.044483986,0.095988539,0.046337818,0.062087186,0.064729194,0.018547141,0.043859649,0.043742406,0.066433566,0.035971223,0.026104418,0.236764706,0.025536261,0.074733096,0.029776675,0.092436975,0.032154341,0.218232044,0.026246719,0.038062284,0.103869654,0.035714286,0.044334975,0.040892193,0.053066038,0.026666667,0.048220436,0.03030303,0.043539326,0.031767956,0.036666667,0.075812274,0.0375,0.041501976,0.084210526,0.024193548,0.072857143,0.032,0.049327354,0.043701799,0.041935484,0.177777778,0.233393178,0.025232404,0.032440056,0.11784141,0.060784314,0.059633028,0.06442577,0.047619048,0.062184874,0.02480916,0.056866953,0.046783626,0.057692308,0.050505051,0.03640257,0.031775701,0.058333333,0.127795527,0.11179173,0.718826406
2020-05-19,0.052835052,0.277153558,0.063241107,0.104072398,0.112299465,0.078666667,0.119327731,0.048122066,0.021134594,0.127300613,0.060747664,0.060185185,0.023890785,0.027439024,0.113453815,0.029769959,0.036781609,0.070776256,0.098513011,0.037986464,0.154639175,0.050221566,0.141868512,0.133476857,0.137613967,0.260945709,0.026392962,0.02020202,0.078362573,0.040598291,0.137221269,0.033492823,0.030693069,0.077380952,0.027837259,0.069767442,0.254901961,0.026431718,0.034825871,0.111764706,0.073831776,0.116751269,0.02484472,0.047777778,0.031152648,0.06360424,0.03125,0.057627119,0.052147239,0.041237113,0.045741325,0.046583851,0.043478261,0.090038314,0.053819444,0.040540541,0.027070064,0.131725417,0.044776119,0.057657658,0.117403315,0.035276074,0.062937063,0.066934404,0.030487805,0.08008658,0.075268817,0.037174721,0.027777778,0.113168724,0.083815029,0.082901554,0.055555556,0.045685279,0.039525692,0.142857143,0.105499439,0.018276762,0.055172414,0.049360146,0.040925267,0.068846816,0.036231884,0.103448276,0.055343511,0.060606061,0.03539823,0.048991354,0.027816412,0.026143791,0.159851301,0.034042553,0.26719057,0.029411765,0.055630936,0.084406295,0.048387097,0.047337278,0.04859335,0.039755352,0.107061503,0.19872814,0.030503979,0.0625,0.12716763,0.066985646,0.038834951,0.026988636,0.0328125,0.067375887,0.038240918,0.036016949,0.054878049,0.080808081,0.117241379,0.026431718,0.028409091,0.071428571,0.100740741,0.029368576,0.731051345
2020-05-20,0.023399015,0.211267606,0.053941909,0.061320644,0.035802469,0.033766234,0.032534247,0.067505721,0.013289037,0.047839506,0.170403587,0.029082774,0.073170732,0.023738872,0.050367261,0.017426273,0.020833333,0.104575163,0.173989455,0.068364797,0.028220859,0.024615385,0.040880503,0.105610561,0.139628578,0.078740157,0.02173913,0.0275,0.029666255,0.02826087,0.046296296,0.075709779,0.012108981,0.019253911,0.064655172,0.046961326,0.112469438,0.04,0.056930693,0.02266289,0.020792079,0.037313433,0.040983607,0.023359288,0.045731707,0.022887324,0.032531825,0.056,0.05988024,0.01511335,0.081288344,0.030959752,0.032258065,0.037623762,0.016423358,0.03515625,0.02173913,0.06284658,0.088235294,0.04,0.092165899,0.058558559,0.021520803,0.019444444,0.037878788,0.062370062,0.018472906,0.02189781,0.01754386,0.068136273,0.082298137,0.029268293,0.04797048,0.02970297,0.019920319,0.033232628,0.097560976,0.034210526,0.041935484,0.025830258,0.039383562,0.041050903,0.022058824,0.066525871,0.033333333,0.060538117,0.030567686,0.047008547,0.052631579,0.094155844,0.046099291,0.033195021,0.037837838,0.0433213,0.05974026,0.035767511,0.025316456,0.061870504,0.101333333,0.039393939,0.07960199,0.056060606,0.029715762,0.01641791,0.083123426,0.115942029,0.056603774,0.047142857,0.018518519,0.079661017,0.212290503,0.027368421,0.034285714,0.030716724,0.071428571,0.024553571,0.139664804,0.027874564,0.05124451,0.057184751,0.760391198
2020-05-21,0.040050063,0.037037037,0.032653061,0.023867307,0.088915956,0.034739454,0.043252595,0.028153153,0.097023153,0.035825545,0.041152263,0.045851528,0.040268456,0.151785714,0.029001074,0.067842605,0.050549451,0.177514793,0.035313002,0.021442635,0.042270531,0.050381679,0.042682927,0.117886179,0.153071501,0.037766831,0.030746706,0.014742015,0.082294264,0.021834061,0.030965392,0.025222552,0.05876494,0.017052375,0.128479657,0.045698925,0.050691244,0.017316017,0.028846154,0.025352113,0.043781095,0.039506173,0.01996008,0.063474388,0.027027027,0.03030303,0.064469914,0.030063291,0.031609195,0.025125628,0.023148148,0.043076923,0.018617021,0.046,0.021621622,0.044401544,0.040498442,0.04743833,0.064516129,0.057432432,0.065625,0.064179104,0.014245014,0.034482759,0.020588235,0.020283976,0.02345679,0.098540146,0.028169014,0.015473888,0.05371248,0.049261084,0.029962547,0.037037037,0.035856574,0.035608309,0.203579418,0.020460358,0.032894737,0.126159555,0.036184211,0.046511628,0.049469965,0.045918367,0.025547445,0.294372294,0.028017241,0.037433155,0.114666667,0.037037037,0.045936396,0.024193548,0.035211268,0.067137809,0.024611399,0.025449102,0.01659751,0.041958042,0.0234375,0.068452381,0.043814433,0.061806656,0.085025381,0.020989505,0.079194631,0.055045872,0.040540541,0.048342541,0.035168196,0.041467305,0.068791946,0.027027027,0.053977273,0.076530612,0.112582781,0.019736842,0.070524412,0.016129032,0.033994334,0.038727524,0.682151589
2020-05-22,0.058394161,0.027586207,0.04,0.040867038,0.058479532,0.03164557,0.046712803,0.059838895,0.059917355,0.056971514,0.092741935,0.05399568,0.074074074,0.122194514,0.024416136,0.065408805,0.050808314,0.1003861,0.054545455,0.044984425,0.051932367,0.037313433,0.052147239,0.29468599,0.045,0.134680135,0.080527086,0.067757009,0.069129917,0.059210526,0.040816327,0.052083333,0.054414784,0.020731707,0.155642023,0.06162465,0.121495327,0.032894737,0.026894866,0.028490028,0.05561277,0.028061224,0.073022312,0.060606061,0.03058104,0.065099458,0.121584699,0.058267717,0.073313783,0.046454768,0.0578125,0.089552239,0.034482759,0.054216867,0.050359712,0.036190476,0.034743202,0.298850575,0.039423077,0.04745167,0.042553191,0.062682216,0.050215208,0.02970297,0.043348281,0.079107505,0.044554455,0.068965517,0.043165468,0.036679537,0.171974522,0.059047619,0.037313433,0.055825243,0.076923077,0.050595238,0.137254902,0.056701031,0.044217687,0.059891107,0.05227656,0.024958403,0.037174721,0.097,0.040515654,0.043478261,0.055555556,0.056657224,0.049932524,0.055900621,0.094545455,0.053061224,0.028218695,0.157190635,0.032092426,0.089552239,0.037190083,0.040172166,0.057742782,0.0625,0.143589744,0.2640625,0.038882139,0.033282905,0.175298805,0.124423963,0.082949309,0.061141304,0.052710843,0.0421875,0.03654485,0.04742268,0.057803468,0.075441413,0.029315961,0.044345898,0.050675676,0.037844037,0.065406977,0.040730337,0.513447433
2020-05-25,0.021518987,0.048275862,0.045454545,0.038370853,0.020757021,0.032019704,0.023049645,0.017942584,0.049676026,0.044303797,0.028,0.053571429,0.049019608,0.043956044,0.028391167,0.024423338,0.025345622,0.081481481,0.030645161,0.026557734,0.032663317,0.019756839,0.032051282,0.122641509,0.028846154,0.04290429,0.020437956,0.0325,0.034525277,0.055045872,0.038461538,0.093167702,0.046351085,0.01980198,0.140151515,0.03988604,0.065677966,0.013392857,0.024875622,0.03125,0.043902439,0.109414758,0.065637066,0.027563396,0.027692308,0.026785714,0.047026279,0.027552674,0.299168975,0.068396226,0.026397516,0.038461538,0.016348774,0.104508197,0.023853211,0.027184466,0.060371517,0.099009901,0.089108911,0.032374101,0.084485407,0.039215686,0.042772861,0.047954866,0.049459042,0.058947368,0.023017903,0.04,0.017985612,0.033398821,0.141965679,0.038500507,0.046153846,0.057971014,0.058091286,0.06402439,0.090740741,0.026595745,0.037931034,0.024299065,0.027826087,0.023178808,0.037878788,0.045064378,0.037174721,0.043052838,0.052287582,0.053824363,0.024,0.049833887,0.042553191,0.024691358,0.132508834,0.172757475,0.037131882,0.042654028,0.046413502,0.065693431,0.054945055,0.052631579,0.058227848,0.080581242,0.023690773,0.018072289,0.068874172,0.124463519,0.17699115,0.023809524,0.061128527,0.102446483,0.047457627,0.037934668,0.029806259,0.064516129,0.057877814,0.025056948,0.034965035,0.023612751,0.032078103,0.067586207,0.645476773
2020-05-26,0.024050633,0.081911263,0.05106383,0.026005763,0.051470588,0.237309645,0.068100358,0.028335301,0.028455285,0.02519685,0.071969697,0.049145299,0.026845638,0.036619718,0.032873807,0.021917808,0.046296296,0.047535211,0.038709677,0.025168314,0.021223471,0.073282443,0.035483871,0.057180851,0.028985507,0.113114754,0.013235294,0.040201005,0.020359281,0.035714286,0.05313093,0.123563218,0.037549407,0.015853659,0.048648649,0.028248588,0.05870021,0.026966292,0.310606061,0.04057971,0.033653846,0.073710074,0.044806517,0.040570175,0.05625,0.03046595,0.041310541,0.054574639,0.260780287,0.043165468,0.055379747,0.04664723,0.310626703,0.063461538,0.02003643,0.171153846,0.033823529,0.140117994,0.148837209,0.03142329,0.06147541,0.060273973,0.029329609,0.085991678,0.014705882,0.046464646,0.015286624,0.033210332,0.021582734,0.07554672,0.286135693,0.025,0.141791045,0.181818182,0.088353414,0.031791908,0.123938879,0.015748031,0.02,0.05380334,0.096153846,0.018211921,0.015267176,0.076756757,0.064150943,0.033530572,0.021413276,0.046448087,0.032042724,0.027027027,0.061594203,0.058091286,0.041390728,0.045731707,0.235074627,0.0625,0.02811245,0.033613445,0.047493404,0.03030303,0.03562341,0.082517483,0.07125,0.026033691,0.047557841,0.259109312,0.048582996,0.023287671,0.042459736,0.299565847,0.032423208,0.048218029,0.056047198,0.040492958,0.042345277,0.015801354,0.051993068,0.022093023,0.065826331,0.104712042,0.677261614
